Date,AAPL,MSFT,GOOGL,AMZN,DIS,NFLX,TSLA,NVDA,ADBE,ORCL,TTWO,MMM,AXP,AMT,T
2019-11-04,64.375,144.5500030517578,64.48049926757812,90.23300170898438,132.9199981689453,292.8599853515625,21.1646671295166,52.625,277.5,55.45000076293945,117.19999694824219,174.89999389648438,119.62000274658203,211.07000732421875,29.373111724853516
2019-11-05,64.28250122070312,144.4600067138672,64.5719985961914,90.08550262451172,131.4499969482422,288.0299987792969,21.148000717163086,52.40250015258789,289.2900085449219,55.66999816894531,117.25,175.27000427246094,118.7699966430664,206.00999450683594,29.584592819213867
2019-11-06,64.30999755859375,144.05999755859375,64.55049896240234,89.78849792480469,131.27000427246094,288.5899963378906,21.77199935913086,51.907501220703125,287.3999938964844,55.70000076293945,116.68000030517578,174.0,119.69000244140625,207.97999572753906,29.645015716552734
2019-11-07,64.85749816894531,144.25999450683594,65.34700012207031,89.41000366210938,132.9600067138672,289.57000732421875,22.369333267211914,52.084999084472656,290.7699890136719,55.97999954223633,116.91000366210938,174.52000427246094,121.27999877929688,205.69000244140625,29.773414611816406
2019-11-08,65.03500366210938,145.9600067138672,65.44999694824219,89.29399871826172,137.9600067138672,291.57000732421875,22.47599983215332,51.94499969482422,292.4599914550781,56.4900016784668,116.95999908447266,173.14999389648438,121.47000122070312,205.8699951171875,29.743202209472656
2019-11-11,65.55000305175781,146.11000061035156,64.91400146484375,88.5824966430664,136.74000549316406,294.17999267578125,23.006000518798828,52.04499816894531,290.2699890136719,56.43000030517578,119.6500015258789,170.11000061035156,120.9000015258789,207.35000610351562,29.73564910888672
2019-11-12,65.48999786376953,147.07000732421875,64.8604965209961,88.9000015258789,138.5800018310547,292.010009765625,23.32866668701172,52.40250015258789,291.7200012207031,56.59000015258789,118.98999786376953,170.83999633789062,120.88999938964844,206.75,29.584592819213867
2019-11-13,66.11750030517578,147.30999755859375,64.80899810791016,87.65550231933594,148.72000122070312,283.1099853515625,23.073999404907227,52.14250183105469,293.5400085449219,56.209999084472656,120.2699966430664,170.5500030517578,120.26000213623047,210.32000732421875,29.57703971862793
2019-11-14,65.66000366210938,148.05999755859375,65.4574966430664,87.7300033569336,147.14999389648438,289.6199951171875,23.290000915527344,52.4474983215332,294.5299987792969,56.09000015258789,122.30000305175781,170.92999267578125,120.93000030517578,211.8000030517578,29.418428421020508
2019-11-15,66.44000244140625,149.97000122070312,66.677001953125,86.97450256347656,144.6699981689453,295.0299987792969,23.47800064086914,51.04750061035156,297.5,56.41999816894531,123.81999969482422,171.8800048828125,120.76000213623047,213.3699951171875,29.833837509155273
