Date,Accenture,Adobe,Amazon,Apple,Cisco,Google,Imax,MCDonalds,Meta,Microsoft,Netflix,Nvidia,Oracle,Take Two,Tesla
7/7/2015,98.680000305176,80.589996337891,21.836000442505,31.422500610351,27.360000610351,26.250999450684,36.259998321533,96.680000305176,87.220001220703,44.29999923706,94.091430664062,4.9475002288818,40.159999847412,27.610000610351,17.858667373657
7/8/2015,97.620002746582,79.98999786377,21.485000610351,30.642499923706,26.989999771118,25.841499328613,35.369998931885,95.839996337891,85.650001525879,44.240001678467,93.507141113281,4.9124999046326,39.770000457764,27.25,16.997333526611
7/9/2015,97.75,80.470001220703,21.719499588013,30.017499923706,26.909999847412,26.034000396729,35.369998931885,96.48999786377,85.879997253418,44.520000457764,95.727142333984,4.852499961853,40.180000305176,27.739999771118,17.194667816162
7/10/2015,98.779998779297,80.589996337891,22.175500869751,30.819999694824,27.280000686646,26.506500244141,36.459999084473,97.650001525879,87.949996948242,44.610000610351,97.228569030762,4.9375,40.360000610351,28.260000228882,17.276666641235
7/13/2015,100.55000305176,81.440002441406,22.778499603271,31.415000915527,27.790000915527,27.327499389648,37.259998321533,98.430000305176,90.099998474121,45.540000915527,101.08714294433,4.9699997901917,40.79999923706,28.85000038147,17.477333068848
7/14/2015,100.73999786377,81.889999389648,23.278499603271,31.402500152588,28.030000686646,28.055000305176,37.419998168945,98.779998779297,89.680000305176,45.619998931885,100.37142944336,4.9724998474121,40.779998779297,29.329999923706,17.709999084473
7/15/2015,99.949996948242,82.120002746582,23.059499740601,31.704999923706,28.110000610351,28.010999679565,37.209999084473,99.069999694824,89.76000213623,45.759998321533,98.129997253418,4.9375,40.790000915527,29.360000610351,17.542667388916
7/16/2015,101.44999694824,82.519996643066,23.774000167847,32.127498626709,28.319999694824,28.992500305176,37.930000305176,97.860000610352,90.849998474121,46.659999847412,115.80999755859,5.0475001335144,40.959999084473,29.950000762939,17.778667449951
7/17/2015,100.48000335693,82.099998474121,24.150499343872,32.404998779297,28.180000305176,33.646499633789,38.020000457764,97.5,94.970001220703,46.619998931885,114.76999664307,5.0174999237061,40.400001525879,31.139999389648,18.310667037964
7/20/2015,100.7200012207,82.089996337891,24.405000686646,33.017501831055,28.030000686646,33.151000976562,38.709999084473,97.48999786377,97.910003662109,46.919998168945,110.55000305176,4.9250001907349,39.930000305176,31.35000038147,18.817333221436
